cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/26/2016,8/28/2016,"The Times-Picayune/Lucid","",2024,"lv",.0001014,43,37,7,,45.05569,43.57376,1.588081,,"","https://luc.id/2016-presidential-tracker/",46201,72260,9/28/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",8/10/2016,8/16/2016,"Google Consumer Surveys","B",546,"lv",.0001013,27.63,41.69,8.66,,34.38195,51.28413,4.324621,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45600,70985,9/9/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",8/10/2016,8/16/2016,"Google Consumer Surveys","B",742,"lv",.0001007,33.51,35.36,6.71,,40.33274,45.15073,2.374621,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45617,71002,9/9/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",8/10/2016,8/16/2016,"Google Consumer Surveys","B",552,"lv",.0001005,36.77,27.97,12.19,,43.82509,38.40601,7.85462,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45596,70981,9/9/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/12/2016,8/18/2016,"CVOTER International","C+",993,"lv",.0001003,49.16,45.92,,,47.22573,44.89339,,,"","http://www.upi.com/Top_News/US/2016/08/22/UPICVoter-poll-Donald-Trump-sticks-to-script-comes-to-within-1-of-Hillary-Clintons-lead/3141471867581/?spt=sec&or=tn",44908,68892,8/22/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",3/1/2016,3/2/2016,"Harper Polling","B-",662,"lv",.0001,45,40,,,42.24817,41.34813,,,"","http://harperpolling.com/polls/pennsylvania-statewide-poll--march-2016#president",36573,66117,6/2/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/22/2016,8/28/2016,"USC Dornsife/LA Times","",2469,"lv",.0000985,43.59,43.96,,,45.29204,43.27364,,,"","http://latimes.com/politics/",45041,69095,8/29/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/13/2016,7/17/2016,"Ipsos","A-",1183,"lv",.0000977,43.6,33.1,7.6,,45.79453,37.40005,4.62504,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44628,68074,7/19/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"New Jersey",8/10/2016,8/16/2016,"Google Consumer Surveys","B",736,"lv",.0000975,42.4,28.6,6.17,,49.40137,38.88683,1.834621,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45621,71006,9/9/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/1/2016,8/2/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0000972,44,40,6,,46.00639,44.76157,2.512681,,"","http://www.rasmussenreports.com/platinum/political_tracking_crosstabs/august_2016/toplines/toplines_election_2016_white_house_watch_august_1_2_2016",44766,68496,8/4/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/12/2016,7/16/2016,"Ipsos","A-",1234,"lv",.0000966,43.5,33.2,7,,45.67637,37.53055,4.032579,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44629,68075,7/19/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"West Virginia",2/21/2016,2/22/2016,"Orion Strategies","B-",306,"lv",.0000951,24,61,,,23.46873,61.95263,,,"","http://www.orion-strategies.com/documents/orion-poll-release-02252016.pdf",44179,66121,6/2/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/21/2016,8/27/2016,"USC Dornsife/LA Times","",2545,"lv",.0000951,44.21,43.65,,,45.90161,43.00088,,,"","http://latimes.com/politics/",45039,69092,8/28/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",6/27/2016,6/28/2016,"Gravis Marketing","B-",2162,"rv",.0000949,50,48,,,50.32622,49.71821,,,"*","http://www.oann.com/pollnational/",44494,67668,7/1/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/4/2016,9/6/2016,"The Times-Picayune/Lucid","",1094,"lv",.0000946,43,34,9,,45.0816,40.21538,3.662775,,"","https://luc.id/2016-presidential-tracker/",46206,72265,9/28/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/11/2016,7/15/2016,"Ipsos","A-",1264,"lv",.0000937,43.9,31.7,7.4,,46.0754,36.05649,4.438285,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44600,67991,7/15/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",6/2/2016,6/5/2016,"YouGov","B",1636,"rv",.0000937,44,41,,,44.98315,44.60724,,,"","http://www.realclearpolitics.com/docs/2016/Economist_YouGov_June_2nd_to_5th.pdf",44202,66268,6/7/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/11/2016,8/17/2016,"CVOTER International","C+",1009,"lv",.0000934,49.69,45.47,,,47.74405,44.4724,,,"","http://www.upi.com/Top_News/US/2016/08/19/UPICVoter-poll-Hillary-Clinton-loses-two-points-to-Donald-Trump/6051471614583/?spt=sec&or=tn",44894,68839,8/19/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/18/2016,7/19/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0000912,42,43,,,42.58141,45.43304,,,"","http://m.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch",44651,68153,7/21/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/10/2016,8/16/2016,"CVOTER International","C+",1069,"lv",.0000906,50.84,44.28,,,48.88963,43.31486,,,"","http://www.upi.com/Top_News/US/2016/08/18/UPICVoter-poll-Hillary-Clinton-maintains-steady-lead-over-Donald-Trump/6511471479758/?spt=hs&or=tn_us",44887,68825,8/18/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",8/10/2016,8/16/2016,"Google Consumer Surveys","B",882,"lv",.0000881,40.37,30.59,7.36,,47.2488,40.53642,3.024621,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45628,71013,9/9/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/10/2016,7/14/2016,"Ipsos","A-",1246,"lv",.0000875,44.7,30.8,7.3,,46.87946,35.17507,4.344183,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44601,67992,7/15/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Missouri",8/10/2016,8/16/2016,"Google Consumer Surveys","B",542,"lv",.0000873,38.89,28.71,10.27,,45.78981,38.71478,5.934621,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45614,70999,9/9/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",4/23/2016,4/25/2016,"National Research, Inc.","B+",600,"lv",.0000869,49,40,8,,50.52682,45.04726,3.773306,,"","https://1ttd918ylvt17775r1u6ng1adc-wpengine.netdna-ssl.com/wp-content/uploads/2016/04/CivitasNCPollApril2016.pdf",44014,66159,6/3/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/20/2016,8/26/2016,"USC Dornsife/LA Times","",2460,"lv",.0000859,44.6,43.26,,,46.27892,42.65148,,,"","http://latimes.com/politics/",45038,69091,8/27/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Indiana",8/10/2016,8/16/2016,"Google Consumer Surveys","B",617,"lv",.0000851,31.62,35.74,10.97,,38.49936,45.68796,6.634621,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45605,70990,9/9/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",5/5/2016,5/5/2016,"Landmark Communications","B",570,"lv",.0000838,41,42,,,38.96152,43.29148,,,"","http://www.wsbtv.com/news/local/poll-georgians-largely-undecided-about-presidential-race/265867522",44035,65700,5/9/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Wisconsin",3/20/2016,3/22/2016,"Emerson College","B",922,"lv",.0000838,47,38,,,44.37325,37.92426,,,"","http://media.wix.com/ugd/3bebb2_73d4ad9247704c9488a764acae6f7767.pdf",36647,66124,6/2/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/5/2016,9/11/2016,"SurveyMonkey","C-",16220,"rv",.0000834,42,40,11,,43.78839,44.95683,4.023505,,"","http://www.nbcnews.com/storyline/data-points/poll-clinton-s-lead-narrows-among-independents-voters-nationally-n646911",45719,71356,9/13/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",3/1/2016,3/11/2016,"Mercyhurst University","",421,"rv",.0000822,43,35,,,43.04634,39.03962,,,"","https://www.mercyhurst.edu/sites/default/files/uploads/%3Cem%3EEdit%20Simple%3C/em%3E%20MCAP%20Polls%20/mercyhurst_poll_3_spring_2016_report_edit.pdf",44028,65493,5/5/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/28/2016,8/30/2016,"The Times-Picayune/Lucid","",1429,"lv",.0000822,41,36,9,,43.08656,42.49611,3.581077,,"","https://luc.id/2016-presidential-tracker/",46203,72262,9/28/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/9/2016,7/13/2016,"Ipsos","A-",1233,"lv",.0000821,45.1,31.2,7.1,,47.27914,35.59161,4.150083,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44602,67993,7/15/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Wisconsin",8/10/2016,8/16/2016,"Google Consumer Surveys","B",660,"lv",.0000812,44.14,24.51,7.63,,51.15923,34.84642,3.294621,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45638,71023,9/9/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/9/2016,8/15/2016,"CVOTER International","C+",1035,"lv",.0000801,50.67,44.19,,,48.71677,43.24578,,,"","http://www.upi.com/Top_News/US/2016/08/17/UPICVoter-poll-Hillary-Clinton-gains-as-Donald-Trump-slides/2121471394733/",44874,68801,8/17/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",4/11/2016,4/13/2016,"Fox News/Anderson Robbins Research/Shaw & Company Research","A",1021,"rv",.0000797,48,41,,,48.37106,44.9389,,,"","http://www.foxnews.com/politics/interactive/2016/04/14/fox-news-poll-national-release-april-14-2016/",39842,59665,4/18/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/19/2016,8/25/2016,"USC Dornsife/LA Times","",2444,"lv",.0000796,43.6,44.28,,,45.27298,43.72182,,,"","http://latimes.com/politics/",44991,69026,8/26/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/8/2016,7/12/2016,"Ipsos","A-",1248,"lv",.0000787,44.1,32.4,6.1,,46.26474,36.80022,3.158091,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44560,67869,7/12/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/29/2016,8/31/2016,"The Times-Picayune/Lucid","",1267,"lv",.0000775,42,35,10,,44.09971,41.46115,4.582182,,"","https://luc.id/2016-presidential-tracker/",46204,72263,9/28/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",8/10/2016,8/16/2016,"Google Consumer Surveys","B",810,"lv",.0000763,29.53,33.7,8.2,,36.47791,43.83834,3.864621,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45625,71010,9/9/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Missouri",3/3/2016,3/10/2016,"Fort Hays State University","C-",475,"a",.0000749,38,43,,,37.35653,45.65144,,,"","http://big.assets.huffingtonpost.com/DIPApoll310.pdf.pdf",36590,50228,3/14/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/29/2016,7/30/2016,"Morning Consult","",1931,"rv",.0000749,41,36,11,,45.37806,43.79248,5.349998,,"","https://morningconsultintelligence.com/media/mc/160704_topline_trend_v3_KD.pdf",44716,68361,7/31/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/21/2016,8/23/2016,"The Times-Picayune/Lucid","",2178,"lv",.0000741,43,36,8,,44.98953,42.75753,2.589324,,"","https://luc.id/2016-presidential-tracker/",46196,72255,9/28/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/18/2016,8/24/2016,"USC Dornsife/LA Times","",2434,"lv",.0000736,44.28,44.03,,,45.95578,43.53158,,,"","http://latimes.com/politics/",44984,69018,8/25/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/7/2016,7/11/2016,"Ipsos","A-",1226,"lv",.0000733,45.4,32.8,5,,47.55383,37.21208,2.064864,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44561,67870,7/12/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",3/14/2016,3/20/2016,"Franklin & Marshall College","B+",828,"rv",.0000731,46,33,,,44.67736,38.11892,,,"","http://www.fandm.edu/uploads/files/295186459482343904-f-m-poll-release-march-2016-1.pdf",36652,50354,3/24/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",3/2/2016,3/6/2016,"CNN/Opinion Research Corp.","A-",884,"rv",.0000729,50,43,,,47.818,44.18735,,,"","http://i2.cdn.turner.com/cnn/2016/images/03/09/reloh1ohio.pdf",36570,65531,5/5/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/26/2016,7/27/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0000729,43,42,,,43.19058,44.41383,,,"","http://www.rasmussenreports.com/public_content/politics/questions/pt_survey_questions/july_2016/questions_white_house_watch_july_26_27_2016",44702,68300,7/28/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"New York",8/10/2016,8/16/2016,"Google Consumer Surveys","B",991,"lv",.0000709,41.23,26.04,6.19,,48.20162,36.24421,1.854621,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45624,71009,9/9/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/6/2016,7/10/2016,"Ipsos","A-",1229,"lv",.0000696,44.3,35.1,4.3,,46.43076,39.51198,1.372742,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44562,67871,7/12/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",4/8/2016,4/12/2016,"CBS News/New York Times","A-",1098,"rv",.0000694,50,40,,,49.39222,43.85863,,,"","http://www.cbsnews.com/news/cbs-poll-hillary-clinton-leads-donald-trump-but-voters-view-both-unfavorably/",42174,59673,4/18/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/8/2016,8/14/2016,"CVOTER International","C+",975,"lv",.0000689,50.45,44.65,,,48.50507,43.71691,,,"","http://www.upi.com/Top_News/US/2016/08/16/UPICVoter-poll-Hillary-Clinton-builds-on-lead-over-Donald-Trump/3211471355363/?spt=sec&or=tn",44861,68761,8/16/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/5/2016,7/9/2016,"Ipsos","A-",1277,"lv",.0000686,44,34.8,4.3,,46.118,39.20779,1.375914,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44563,67872,7/12/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/12/2016,7/13/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0000676,37,44,,,37.647,46.58129,,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch",44583,67946,7/14/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/17/2016,8/23/2016,"USC Dornsife/LA Times","",2396,"lv",.0000671,45.28,43.22,,,46.94549,42.76312,,,"","http://latimes.com/politics/",44928,68946,8/24/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/4/2016,7/8/2016,"Ipsos","A-",1313,"lv",.0000668,44.4,34.7,4.4,,46.50643,39.11062,1.482551,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44520,67772,7/8/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/14/2016,7/16/2016,"Morning Consult","",2002,"rv",.0000666,38,35,11,,42.97647,42.77632,5.436385,,"","https://morningconsultintelligence.com/media/mc/160702_crosstabs_trend_v3_AP.pdf",44614,68021,7/18/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",3/17/2016,3/23/2016,"McLaughlin & Associates","C-",1002,"lv",.0000666,48,41,,,45.19577,41.9007,,,"","http://mclaughlinonline.com/pols/wp-content/uploads/2016/03/National-Omnibus-3-23-16-Topline-Public.pdf",36666,50536,4/8/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/22/2016,7/24/2016,"Morning Consult","",2502,"rv",.0000651,36,40,10,,40.71558,47.67903,4.407395,,"","https://morningconsultintelligence.com/media/mc/160703_crosstabs_trend_v2_KD.pdf",44675,68225,7/25/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Idaho",4/8/2016,4/19/2016,"Dan Jones & Associates","C+",603,"a",.0000648,32,49,,,29.21161,51.83891,,,"","http://idahopoliticsweekly.com/politics/999-Bob%20Bernick",44175,66112,6/2/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"California",6/9/2016,6/10/2016,"SurveyMonkey","C-",1264,"lv",.0000637,54,28,5,,54.59819,31.8917,-.9380602,,"","https://drive.google.com/a/huffingtonpost.com/folderview?id=0B99Qs2h04TA7OV9wNEpSQjdZTm8&usp=sharing#",44244,66963,6/14/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/3/2016,7/7/2016,"Ipsos","A-",1317,"lv",.0000635,44.8,34.2,4.5,,46.8898,38.61565,1.587822,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44521,67773,7/8/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/1/2016,7/5/2016,"Ipsos","A-",1452,"lv",.0000628,44.3,33.1,6.2,,46.35505,37.52696,3.293029,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44507,67734,7/5/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Virginia",3/23/2016,4/3/2016,"Christopher Newport University","B-",1102,"lv",.0000628,44,35,,,42.78159,38.94312,,,"","http://cnu.edu/cpp/pdf/april%207%202016%20report-final.pdf",44029,65676,5/5/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/7/2016,8/13/2016,"CVOTER International","C+",974,"lv",.0000628,49.01,45.51,,,47.07197,44.5948,,,"","https://www.documentcloud.org/documents/3012376-UPI-CVoter-Release-2016-August-15.html",44853,68744,8/15/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Illinois",8/10/2016,8/16/2016,"Google Consumer Surveys","B",1007,"lv",.0000627,37.04,26.64,9.83,,43.97019,36.72913,5.494621,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45604,70989,9/9/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/16/2016,8/22/2016,"USC Dornsife/LA Times","",2411,"lv",.0000624,44.21,44.05,,,45.86591,43.62418,,,"","http://latimes.com/politics/",44913,68897,8/23/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",8/10/2016,8/16/2016,"Google Consumer Surveys","B",1341,"lv",.0000623,34.48,38.4,7.23,,41.41513,48.50287,2.894621,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45599,70984,9/9/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/22/2016,8/24/2016,"The Times-Picayune/Lucid","",1703,"lv",.0000622,41,37,8,,43.00163,43.71334,2.585391,,"","https://luc.id/2016-presidential-tracker/",46197,72256,9/28/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",8/6/2016,8/12/2016,"CVOTER International","C+",1045,"lv",.0000613,49.52,45.14,,,47.5888,44.23942,,,"","https://www.documentcloud.org/documents/3012376-UPI-CVoter-Release-2016-August-15.html",44855,68748,8/15/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/2/2016,7/6/2016,"Ipsos","A-",1308,"lv",.0000598,43.3,34.7,5.7,,45.37505,39.12115,2.789887,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44522,67774,7/8/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"California",8/10/2016,8/16/2016,"Google Consumer Surveys","B",1633,"lv",.0000595,43.63,25.43,8.79,,50.60454,35.64231,4.454621,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45595,70980,9/9/16,"14:06:58  4 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",2/11/2016,2/16/2016,"Robert Morris University","",1000,"a",.0000592,46.9,38,,,45.91826,41.06615,,,"","http://big.assets.huffingtonpost.com/RMU20154Report.pdf",36433,71654,9/19/16,"14:06:58  4 Nov 2016"
